symbol, name, exchange, marketCap, IPOYear, sector, industry, summary
CPHI,China Pharma Holdings Inc.,AMEX,8720269.3557,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cphi
CKX,CKX Lands Inc.,AMEX,2.11731955E7,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ckx
GLV,Clough Global Allocation Fund,AMEX,1.3612331025E8,2004,n/a,n/a,http://www.nasdaq.com/symbol/glv
GLQ,Clough Global Equity Fund,AMEX,2.2238241792E8,2005,n/a,n/a,http://www.nasdaq.com/symbol/glq
GLO,Clough Global Opportunities Fund,AMEX,5.661200151E8,2006,n/a,n/a,http://www.nasdaq.com/symbol/glo
MOC,Command Security Corporation,AMEX,2.00800295568E7,,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/moc
CIX,CompX International Inc.,AMEX,1.3714273235E8,1998,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cix
LODE,Comstock Mining Inc.,AMEX,7.293689472E7,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/lode
CTO,Consolidated-Tomoka Land Co.,AMEX,3.2432711872E8,,Finance,Real Estate,http://www.nasdaq.com/symbol/cto
MCF,Contango Oil & Gas Company,AMEX,1.44552946E8,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mcf
CUO,Continental Materials Corporation,AMEX,2.518183005E7,,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cuo
CMT,Core Molding Technologies Inc,AMEX,1.0394428E8,,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/cmt
CVRS,Corindus Vascular Robotics Inc.,AMEX,3.60453408E8,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cvrs
CRMD,CorMedix Inc,AMEX,8.065842456E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/crmd
CRF,Cornerstone Strategic Return Fund Inc. (The),AMEX,7.78925270275E7,,n/a,n/a,http://www.nasdaq.com/symbol/crf
CLM,Cornerstone Strategic Value Fund Inc.,AMEX,3.4308113247E8,1987,n/a,n/a,http://www.nasdaq.com/symbol/clm
CVU,CPI Aerostructures Inc.,AMEX,8.182702224E7,,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/cvu
CIK,Credit Suisse Asset Management Income Fund Inc.,AMEX,1.4841047924E8,,n/a,n/a,http://www.nasdaq.com/symbol/cik
DHY,Credit Suisse High Yield Bond Fund,AMEX,2.277593916E8,1998,n/a,n/a,http://www.nasdaq.com/symbol/dhy
CRHM,CRH Medical Corporation,AMEX,2.0795835271E8,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/crhm
CRVP,Crystal Rock Holdings Inc.,AMEX,1.217429427E7,,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/crvp
CVSL,CVSL Inc.,AMEX,4.39898816E7,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/cvsl
DAKP,Dakota Plains Holdings Inc.,AMEX,2.15889856324E7,,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/dakp
DXR,Daxor Corporation,AMEX,3.32366694E7,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dxr
VCF,Delaware Investments Colorado Municipal Income Fund Inc,AMEX,7.0863515E7,1993,n/a,n/a,http://www.nasdaq.com/symbol/vcf
VFL,Delaware Investments Florida Insured Municipal Income Fund,AMEX,5.855276799E7,1993,n/a,n/a,http://www.nasdaq.com/symbol/vfl
VMM,Delaware Investments Minnesota Municipal Income Fund II Inc.,AMEX,1.5244091875E8,1993,n/a,n/a,http://www.nasdaq.com/symbol/vmm
DLA,Delta Apparel Inc.,AMEX,1.2197638152E8,,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/dla
DNN,Denison Mine Corp,AMEX,1.934294674039E8,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/dnn
DGSE,DGSE Companies Inc.,AMEX,3934862.72,,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/dgse
DPW,Digital Power Corporation,AMEX,4285801.6575,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dpw
DSS,Document Security Systems Inc.,AMEX,1.086895908E7,,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/dss
DMF,Dreyfus Municipal Income Inc.,AMEX,1.978672904E8,1988,n/a,n/a,http://www.nasdaq.com/symbol/dmf
DXI,DXI Energy Inc.,AMEX,1.03900476381E7,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dxi
GRF,Eagle Capital Growth Fund Inc.,AMEX,2.275090272E7,,n/a,n/a,http://www.nasdaq.com/symbol/grf
ESTE,Earthstone Energy Inc.,AMEX,1.952496274128E8,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/este
EVM,Eaton Vance California Municipal Bond Fund,AMEX,2.545551134E8,2002,n/a,n/a,http://www.nasdaq.com/symbol/evm
EIA,Eaton Vance California Municipal Bond Fund II,AMEX,4.876627545E7,2002,n/a,n/a,http://www.nasdaq.com/symbol/eia
CEV,Eaton Vance California Municipal Income Trust,AMEX,9.380165475E7,1999,n/a,n/a,http://www.nasdaq.com/symbol/cev
EVV,Eaton Vance Limited Duration Income Fund,AMEX,1.4987244795E9,2003,n/a,n/a,http://www.nasdaq.com/symbol/evv
MAB,Eaton Vance Massachusetts Municipal Bond Fund,AMEX,2.52013245E7,2002,n/a,n/a,http://www.nasdaq.com/symbol/mab
MMV,Eaton Vance Massachusetts Municipal Income Trust,AMEX,3.788037064E7,1999,n/a,n/a,http://www.nasdaq.com/symbol/mmv
MIW,Eaton Vance Michigan Municipal Bond Fund,AMEX,2.00108671E7,2002,n/a,n/a,http://www.nasdaq.com/symbol/miw
EMI,Eaton Vance Michigan Municipal Income Trust,AMEX,2.578977592E7,1999,n/a,n/a,http://www.nasdaq.com/symbol/emi
EIM,Eaton Vance Municipal Bond Fund,AMEX,8.63010045E8,2002,n/a,n/a,http://www.nasdaq.com/symbol/eim
EIV,Eaton Vance Municipal Bond Fund II,AMEX,1.2676940346E8,2002,n/a,n/a,http://www.nasdaq.com/symbol/eiv
EMJ,Eaton Vance New Jersey Municipal Bond Fund,AMEX,3.56322442E7,2002,n/a,n/a,http://www.nasdaq.com/symbol/emj
EVJ,Eaton Vance New Jersey Municipal Income Trust,AMEX,5.721602656E7,1999,n/a,n/a,http://www.nasdaq.com/symbol/evj
ENX,Eaton Vance New York Municipal Bond Fund,AMEX,1.9964695875E8,2002,n/a,n/a,http://www.nasdaq.com/symbol/enx
NYH,Eaton Vance New York Municipal Bond Fund II,AMEX,3.11837002E7,2002,n/a,n/a,http://www.nasdaq.com/symbol/nyh
EVY,Eaton Vance New York Municipal Income Trust,AMEX,7.457434872E7,1999,n/a,n/a,http://www.nasdaq.com/symbol/evy
EIO,Eaton Vance Ohio Municipal Bond Fund,AMEX,3.293024702E7,2002,n/a,n/a,http://www.nasdaq.com/symbol/eio
EVO,Eaton Vance Ohio Municipal Income Trust,AMEX,3.89007639864E7,1999,n/a,n/a,http://www.nasdaq.com/symbol/evo
EIP,Eaton Vance Pennsylvania Municipal Bond Fund,AMEX,3.71189016E7,2002,n/a,n/a,http://www.nasdaq.com/symbol/eip
EVP,Eaton Vance Pennsylvania Municipal Income Trust,AMEX,3.166624116E7,1999,n/a,n/a,http://www.nasdaq.com/symbol/evp
ELMD,Electromed Inc.,AMEX,1.755229255E7,2011,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elmd
ETAK,Elephant Talk Communications Corp.,AMEX,5.495157758E7,,Technology,EDP Services,http://www.nasdaq.com/symbol/etak
ELLO,Ellomay Capital Ltd.,AMEX,9.80486916E7,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ello
ECF,Ellsworth Growth and Income Fund Ltd.,AMEX,1.0143857766E8,1986,n/a,n/a,http://www.nasdaq.com/symbol/ecf
EMAN,eMagin Corporation,AMEX,4.771701627E7,,Technology,Semiconductors,http://www.nasdaq.com/symbol/eman
EOX,Emerald Oil Inc.,AMEX,1.349817345E7,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eox
MSN,Emerson Radio Corporation,AMEX,2.821502528E7,,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/msn
ENCR,Ener-Core Inc.,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/encr
UUUU,Energy Fuels Inc,AMEX,9.0528288E7,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/uuuu
ENRJ,EnerJex Resources Inc.,AMEX,3201181.18,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/enrj
ENRJ-,EnerJex Resources Inc.,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/enrj-
ENSV,ENSERVCO Corporation,AMEX,1.982004024E7,,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ensv
ESNC,EnSync Inc.,AMEX,2.309337366E7,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/esnc
EGI,Entree Gold Inc,AMEX,3.81560326292E7,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/egi
EVI,EnviroStarm Inc.,AMEX,2.982302368E7,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/evi
ERB,ERBA Diagnostics Inc.,AMEX,7.670965566E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/erb
ERN,Erin Energy Corp.,AMEX,8.4201940272E8,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ern
ESP,Espey Mfg. & Electronics Corp.,AMEX,5.9471942144E7,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esp
EMXX,Eurasian Minerals Inc.,AMEX,3.38259666E7,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/emxx
EVBN,Evans Bancorp Inc.,AMEX,1.0514848771E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/evbn
EPM,Evolution Petroleum Corporation Inc.,AMEX,1.9242831438E8,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/epm
EPM-A,Evolution Petroleum Corporation Inc.,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/epm-a
XRA,Exeter Resource Corporation,AMEX,2.740640343E7,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/xra
FPP,FieldPoint Petroleum Corporation,AMEX,8080891.91,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/fpp
FPP.WS,FieldPoint Petroleum Corporation,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/fpp.ws
FEN,First Trust Energy Income and Growth Fund,AMEX,4.4768609982E8,2004,n/a,n/a,http://www.nasdaq.com/symbol/fen
BDL,Flanigan&#39;s Enterprises Inc.,AMEX,4.63734285147E7,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bdl
FSI,Flexible Solutions International Inc.,AMEX,1.05423928E7,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/fsi
FTF,Franklin Limited Duration Income Trust,AMEX,2.927769415E8,2003,n/a,n/a,http://www.nasdaq.com/symbol/ftf
FSP,Franklin Street Properties Corp.,AMEX,1.0439527601E9,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fsp
FRD,Friedman Industries Inc.,AMEX,4.066067512E7,,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/frd
GGN,GAMCO Global Gold Natural Reources & Income Trust ,AMEX,5.681504304E8,2005,n/a,n/a,http://www.nasdaq.com/symbol/ggn
GGN-B,GAMCO Global Gold Natural Reources & Income Trust ,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/ggn-b
EGAS,Gas Natural Inc.,AMEX,9.170632782E7,,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/egas
GST,Gastar Exploration Inc.,AMEX,9.697804787E7,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gst
GST-A,Gastar Exploration Inc.,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/gst-a
GST-B,Gastar Exploration Inc.,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/gst-b
JOB,General Employment Enterprises Inc.,AMEX,6.19734243825E7,,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/job
GMO,General Moly Inc,AMEX,2.38726026E7,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gmo
GIG,GigOptix Inc.,AMEX,1.0369043885E8,,Technology,Semiconductors,http://www.nasdaq.com/symbol/gig
GSB,GlobalSCAPE Inc.,AMEX,8.4188600683E7,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gsb
GSAT,Globalstar Inc.,AMEX,2.075359428E9,2006,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/gsat
GLOW,Glowpoint Inc.,AMEX,1.935482E7,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/glow
GORO,Gold Resource Corporation,AMEX,1.2136178656E8,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/goro
GSV,Gold Standard Ventures Corporation,AMEX,9.4789789535E7,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/gsv
AUMN,Golden Minerals Company,AMEX,1.06431991666E7,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/aumn
GSS,Golden Star Resources Ltd,AMEX,5.1199727715E7,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gss
GV,Goldfield Corporation (The),AMEX,4.45398695E7,,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/gv
GRC,Gorman-Rupp Company (The),AMEX,7.772919654E8,,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/grc
GTE,Gran Tierra Energy Inc.,AMEX,6.2860370844E8,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gte
GPL,Great Panther Silver Limited,AMEX,6.4507577796E7,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gpl
GRH,GreenHunter Resources Inc.,AMEX,7611886.26,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/grh
GRH-C,GreenHunter Resources Inc.,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/grh-c
SIM,Grupo Simec S.A. de C.V.,AMEX,1.15302634345E9,1993,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sim
GVP,GSE Systems Inc.,AMEX,2.90643332301E7,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gvp
HCHC,HC2 Holdings Inc.,AMEX,1.5253044176E8,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/hchc
HEB,Hemispherx BioPharma Inc.,AMEX,3.45641576E7,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/heb
HLM-,Hillman Group Capital Trust,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/hlm-
HMG,HMG/Courtland Properties Inc.,AMEX,1.176320048E7,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hmg
HH,Hooper Holmes Inc.,AMEX,1.044640818E7,,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/hh
HUSA,Houston American Energy Corporation,AMEX,9912289.55,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/husa
IBIO,iBio Inc.,AMEX,4.3712054273E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ibio
IBO,IBO (Listing Market - NYSE Amex Network B F),AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/ibo
IDI,IDI Inc.,AMEX,1.295072738E8,,Consumer Services,Advertising,http://www.nasdaq.com/symbol/idi
IEC,IEC Electronics Corp.,AMEX,3.688167496E7,,Technology,Electrical Products,http://www.nasdaq.com/symbol/iec
IMUC,ImmunoCellular Therapeutics Ltd.,AMEX,3.883336407E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/imuc
IMH,Impac Mortgage Holdings Inc.,AMEX,1.8281328142E8,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/imh
IMO,Imperial Oil Limited,AMEX,2.658918097507E10,,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/imo
IOT,Income Opportunity Realty Investors Inc.,AMEX,3.2293237965E7,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iot
IRT,Independence Realty Trust Inc.,AMEX,3.5161796466E8,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/irt
IGC,India Globalization Capital Inc.,AMEX,3103012.1457,,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/igc
IGC.WS,India Globalization Capital Inc.,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/igc.ws
INFU,InfuSystems Holdings Inc.,AMEX,6.4852971162E7,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/infu
IHT,InnSuites Hospitality Trust,AMEX,1.752041352E7,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iht
NSPR,InspireMD Inc.,AMEX,6227435.8732,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nspr
IFMI,Institutional Financial Markets Inc.,AMEX,1.913741973E7,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ifmi
IDN,Intellicheck Mobilisa Inc.,AMEX,1.007648412E7,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/idn
INS,Intelligent Systems Corporation,AMEX,2.5661287761E7,1992,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ins
THM,International Tower Hill Mines Ltd,AMEX,2.81595317598E7,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/thm
INTT,inTest Corporation,AMEX,4.01381764E7,1997,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/intt
INUV,Inuvo Inc,AMEX,6.898374323E7,,Consumer Services,Advertising,http://www.nasdaq.com/symbol/inuv
VKI,Invesco Advantage Municipal Income Trust II,AMEX,5.0327998434E8,,n/a,n/a,http://www.nasdaq.com/symbol/vki
ISR,IsoRay Inc.,AMEX,6.106504383E7,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/isr
ISDR,Issuer Direct Corporation,AMEX,1.789448424E7,,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/isdr
ITI,Iteris Inc.,AMEX,7.609826042E7,,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/iti
KIQ,Kelso Technologies Inc,AMEX,4.6021752E7,,Capital Goods,Railroads,http://www.nasdaq.com/symbol/kiq
KLDX,Klondex Mines Ltd.,AMEX,2.9117140767E8,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/kldx
LTS,Ladenburg Thalmann Financial Services Inc,AMEX,5.4782830531E8,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/lts
LTS-A,Ladenburg Thalmann Financial Services Inc,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/lts-a
LSG,Lake Shore Gold Corp,AMEX,3.650471032E8,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/lsg
LAQ,Latin America Equity Fund Inc. (The),AMEX,1.29619092834E8,1991,n/a,n/a,http://www.nasdaq.com/symbol/laq
LGL,LGL Group Inc. (The),AMEX,1.047847705E7,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lgl
LGL.WS,LGL Group Inc. (The),AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/lgl.ws
LBY,Libbey Inc.,AMEX,5.4238282033E8,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lby
LBMH,Liberator Medical Holdings Inc.,AMEX,1.7853955972E8,,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lbmh
LIQT,LiqTech International Inc.,AMEX,4.704312165E7,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/liqt
LEI,Lucas Energy Inc.,AMEX,3563003.15,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lei
MCZ,Mad Catz Interactive Inc,AMEX,3.13127311602E7,,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/mcz
MVG,Mag Silver Corporation,AMEX,4.7521355085E8,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mvg
MJCO,Majesco,AMEX,1.7168589147E8,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mjco
MSTX,Mast Therapeutics Inc.,AMEX,6.5118490206E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mstx
MHH,Mastech Holdings Inc,AMEX,3.4250891052E7,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/mhh
MDGN,Medgenics Inc.,AMEX,2.2213844692E8,2011,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mdgn
MDGN.WS,Medgenics Inc.,AMEX,0.0,,n/a,n/a,http://www.nasdaq.com/symbol/mdgn.ws
IPB,Merrill Lynch & Co. Inc.,AMEX,0.0,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ipb
MXC,Mexco Energy Corporation,AMEX,5602481.5,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mxc
CCA,MFS California Insured Municipal Trust,AMEX,3.2041737E7,1999,n/a,n/a,http://www.nasdaq.com/symbol/cca
MGT,MGT Capital Investments Inc,AMEX,3542122.683,,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/mgt
MLSS,Milestone Scientific Inc.,AMEX,5.197736016E7,2015,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/mlss
MGH,Minco Gold Corporation,AMEX,6200077.9225,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mgh
MGN,Mines Management Inc.,AMEX,7751650.4,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mgn
MVF,MuniVest Fund Inc.,AMEX,6.3722290485E8,,n/a,n/a,http://www.nasdaq.com/symbol/mvf
MZA,MuniYield Arizona Fund Inc.,AMEX,7.793741648E7,1993,n/a,n/a,http://www.nasdaq.com/symbol/mza
NNVC,NanoViricides Inc.,AMEX,6.391935E7,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/nnvc
NHC,National HealthCare Corporation,AMEX,9.6993550224E8,,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/nhc
NAVB,Navidea Biopharmaceuticals Inc.,AMEX,2.366634908E8,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/navb
NTIP,Network-1 Technologies Inc.,AMEX,4.731419455E7,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ntip
NBW,Neuberger Berman California Intermediate Municipal Fund Inc.,AMEX,8.30262755E7,2002,n/a,n/a,http://www.nasdaq.com/symbol/nbw
NHS,Neuberger Berman High Yield Strategies Fund,AMEX,1.9833693775E8,,n/a,n/a,http://www.nasdaq.com/symbol/nhs
NBH,Neuberger Berman Intermediate Municipal Fund Inc.,AMEX,2.9387556E8,2002,n/a,n/a,http://www.nasdaq.com/symbol/nbh
NML,Neuberger Berman MLP Income Fund Inc.,AMEX,5.878447328E8,2013,n/a,n/a,http://www.nasdaq.com/symbol/nml
NBO,Neuberger Berman New York Intermediate Municipal Fund Inc.,AMEX,7.065792E7,2002,n/a,n/a,http://www.nasdaq.com/symbol/nbo
NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,AMEX,2.7252362771E8,2003,n/a,n/a,http://www.nasdaq.com/symbol/nro
UWN,Nevada Gold & Casinos Inc.,AMEX,3.042566795E7,,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/uwn
NSU,Nevsun Resources Ltd,AMEX,5.4740122506E8,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nsu
GBR,New Concept Energy Inc,AMEX,2355790.14,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gbr
NEN,New England Realty Associates Limited Partnership,AMEX,1.8843785E8,,Consumer Services,Building operators,http://www.nasdaq.com/symbol/nen
NGD,NEW GOLD INC.,AMEX,1.0437880737E9,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ngd
HLTH,Nobilis Health Corp.,AMEX,1.8032914264E8,2015,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/hlth
NSAT,Norsat International Inc.,AMEX,2.700057654E7,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/nsat
NAK,Northern Dynasty Minerals Ltd.,AMEX,4.171764347E7,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nak
NOG,Northern Oil and Gas Inc.,AMEX,2.9465579052E8,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nog
NBY,NovaBay Pharmaceuticals Inc.,AMEX,1.28997690888E7,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nby
NCQ,NovaCopper Inc.,AMEX,4.18766498316E7,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ncq
NG,Novagold Resources Inc.,AMEX,1.10631524292E9,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ng
NTN,NTN Buzztime Inc.,AMEX,1.8482451E7,,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ntn
NVX,Nuveen California Dividend Advantage Municipal Fund 2,AMEX,2.2006022367E8,2001,n/a,n/a,http://www.nasdaq.com/symbol/nvx
NZH,Nuveen California Dividend Advantage Municipal Fund 3,AMEX,3.2435980212E8,,n/a,n/a,http://www.nasdaq.com/symbol/nzh
NCB,Nuveen California Municipal Value Fund 2,AMEX,5.4381866E7,,n/a,n/a,http://www.nasdaq.com/symbol/ncb
CFD,Nuveen Diversified Commodity Fund,AMEX,8.594688E7,2010,n/a,n/a,http://www.nasdaq.com/symbol/cfd
NXZ,Nuveen Dividend Advantage Municipal Fund 2,AMEX,4.0267510792E8,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxz
NZF,Nuveen Dividend Advantage Municipal Fund 3,AMEX,5.3760920789E8,2007,n/a,n/a,http://www.nasdaq.com/symbol/nzf
NVG,Nuveen Dividend Advantage Municipal Income Fund,AMEX,3.703647657E8,2002,n/a,n/a,http://www.nasdaq.com/symbol/nvg
CTF,Nuveen Long/Short Commodity Total Return Fund,AMEX,2.59898856E8,,n/a,n/a,http://www.nasdaq.com/symbol/ctf
NOM,Nuveen Missouri Premium Income Municipal Fund,AMEX,3.53785321268E7,1993,n/a,n/a,http://www.nasdaq.com/symbol/nom
NMZ,Nuveen Municipal High Income Opportunity Fund,AMEX,6.8006067948E8,2003,n/a,n/a,http://www.nasdaq.com/symbol/nmz
NJV,Nuveen New Jersey Municipal Value Fund,AMEX,2.252202308E7,,n/a,n/a,http://www.nasdaq.com/symbol/njv
NYV,Nuveen New York Municipal Value Fund 2,AMEX,3.496222656E7,2009,n/a,n/a,http://www.nasdaq.com/symbol/nyv
NPN,Nuveen Pennsylvania Municipal Value Fund,AMEX,1.799763552E7,2009,n/a,n/a,http://www.nasdaq.com/symbol/npn
JRS,Nuveen Real Estate Fund,AMEX,3.0770481615E8,2001,n/a,n/a,http://www.nasdaq.com/symbol/jrs
OGEN,Oragenics Inc.,AMEX,4.523214464E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ogen
TIS,Orchids Paper Products Company,AMEX,3.0724521872E8,2005,Basic Industries,Paper,http://www.nasdaq.com/symbol/tis
